id,created_at,screen_name,profile_img,verified,text,media,urls,favorite_count,view_count,retweet_count
1854539458189685075,Thu Nov 07 15:00:37 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Could targeting neurons help control sepsis and inflammatory bowel disease? 

New research in mice @ZuckermanBrain suggests new therapeutic strategies.

Read more: https://t.co/h36I1TRImb https://t.co/98iiVQIpzQ","[{'display_url': 'pic.x.com/98iiVQIpzQ', 'expanded_url': 'https://x.com/TheScientistLLC/status/1854539458189685075/photo/1', 'id_str': '1854539450828623893', 'indices': [188, 211], 'media_key': '3_1854539450828623893', 'media_url_https': 'https://pbs.twimg.com/media/GbylzgSWkBU5BsJ.jpg', 'type': 'photo', 'url': 'https://t.co/98iiVQIpzQ', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 61, 'y': 393, 'h': 183, 'w': 183}]}, 'medium': {'faces': [{'x': 36, 'y': 230, 'h': 107, 'w': 107}]}, 'small': {'faces': [{'x': 20, 'y': 130, 'h': 61, 'w': 61}]}, 'orig': {'faces': [{'x': 136, 'y': 865, 'h': 404, 'w': 404}]}}, 'sizes': {'large': {'h': 2048, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 4500, 'width': 4500, 'focus_rects': [{'x': 0, 'y': 0, 'w': 4500, 'h': 2520}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}, {'x': 553, 'y': 0, 'w': 3947, 'h': 4500}, {'x': 2250, 'y': 0, 'w': 2250, 'h': 4500}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}]}, 'media_results': {'result': {'media_key': '3_1854539450828623893'}}}]","[{'display_url': 'bit.ly/4hsl4eB', 'expanded_url': 'https://bit.ly/4hsl4eB', 'url': 'https://t.co/h36I1TRImb', 'indices': [164, 187]}]",1,581,0
1853905121584783686,Tue Nov 05 20:59:59 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Neurons in the cerebellum that control coordinated movement help regulate proper sleep in mice.
https://t.co/n7yQmFGzs2",,"[{'display_url': 'bit.ly/4hEgSsj', 'expanded_url': 'https://bit.ly/4hEgSsj', 'url': 'https://t.co/n7yQmFGzs2', 'indices': [96, 119]}]",8,1175,1
1853542755294691497,Mon Nov 04 21:00:04 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Fungi gave us the first true antibiotics; now, mycologist Nancy Keller @UWMadisonMMI is searching for other valuable natural products that may be lurking in fungal genomes.
https://t.co/u9PpsSxIXC",,"[{'display_url': 'bit.ly/4eo2Ecg', 'expanded_url': 'https://bit.ly/4eo2Ecg', 'url': 'https://t.co/u9PpsSxIXC', 'indices': [173, 196]}]",9,839,4
1853814578267685355,Tue Nov 05 15:00:12 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"The @WolbachiaProj allows science fans to embrace their inner scientist and help researchers identify Wolbachia hosts while learning concepts of biodiversity, biotechnology, and bioinformatics.

Learn more about the Citizen Science project: https://t.co/6opoSyQkST https://t.co/VRQ1zv6bOi","[{'display_url': 'pic.x.com/VRQ1zv6bOi', 'expanded_url': 'https://x.com/TheScientistLLC/status/1853814578267685355/photo/1', 'id_str': '1853814569560309760', 'indices': [265, 288], 'media_key': '3_1853814569560309760', 'media_url_https': 'https://pbs.twimg.com/media/GboSh3IWAAA4pyx.jpg', 'type': 'photo', 'url': 'https://t.co/VRQ1zv6bOi', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 1227, 'y': 955, 'h': 379, 'w': 379}]}, 'medium': {'faces': [{'x': 719, 'y': 560, 'h': 222, 'w': 222}]}, 'small': {'faces': [{'x': 407, 'y': 317, 'h': 126, 'w': 126}]}, 'orig': {'faces': [{'x': 2698, 'y': 2100, 'h': 834, 'w': 834}]}}, 'sizes': {'large': {'h': 2048, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 4500, 'width': 4500, 'focus_rects': [{'x': 0, 'y': 1980, 'w': 4500, 'h': 2520}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}, {'x': 0, 'y': 0, 'w': 3947, 'h': 4500}, {'x': 562, 'y': 0, 'w': 2250, 'h': 4500}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}]}, 'media_results': {'result': {'media_key': '3_1853814569560309760'}}}]","[{'display_url': 'bit.ly/4fwpUWl', 'expanded_url': 'https://bit.ly/4fwpUWl', 'url': 'https://t.co/6opoSyQkST', 'indices': [241, 264]}]",1,571,1
1853452210895573211,Mon Nov 04 15:00:17 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"When a dog wags its tail, they’re telling you a lot more than you might think. 

@CimarelliG, who studies cognitive biology in canines @DomLabVienna, provides insights into this quintessential trait. 

Learn more in this Just Curious article: https://t.co/txuzapiWsN https://t.co/2FCx6XdUD2","[{'display_url': 'pic.x.com/2FCx6XdUD2', 'expanded_url': 'https://x.com/TheScientistLLC/status/1853452210895573211/photo/1', 'id_str': '1853452201219313664', 'indices': [267, 290], 'media_key': '3_1853452201219313664', 'media_url_https': 'https://pbs.twimg.com/media/GbjI9P3X0AAR2kt.jpg', 'type': 'photo', 'url': 'https://t.co/2FCx6XdUD2', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 4500, 'width': 4500, 'focus_rects': [{'x': 0, 'y': 1980, 'w': 4500, 'h': 2520}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}, {'x': 553, 'y': 0, 'w': 3947, 'h': 4500}, {'x': 2250, 'y': 0, 'w': 2250, 'h': 4500}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}]}, 'media_results': {'result': {'media_key': '3_1853452201219313664'}}}]","[{'display_url': 'bit.ly/3YXm3wd', 'expanded_url': 'https://bit.ly/3YXm3wd', 'url': 'https://t.co/txuzapiWsN', 'indices': [243, 266]}]",4,614,1
1853074666304209138,Sun Nov 03 14:00:03 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Primatologist Agnès Lacreuse (@AL_marmo) from @UMassAmherst is on a mission to understand cognitive aging in women through marmoset models. 

Learn more about her work in the latest TS Digest issue: https://t.co/RPceOz53Ad https://t.co/CEozRemMO0","[{'display_url': 'pic.x.com/CEozRemMO0', 'expanded_url': 'https://x.com/TheScientistLLC/status/1853074666304209138/photo/1', 'id_str': '1853074651582500864', 'indices': [223, 246], 'media_key': '3_1853074651582500864', 'media_url_https': 'https://pbs.twimg.com/media/Gbdxk93bEAAO7B9.jpg', 'type': 'photo', 'url': 'https://t.co/CEozRemMO0', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 571, 'y': 221, 'h': 77, 'w': 77}, {'x': 1681, 'y': 1145, 'h': 133, 'w': 133}, {'x': 125, 'y': 439, 'h': 317, 'w': 317}, {'x': 813, 'y': 711, 'h': 317, 'w': 317}]}, 'medium': {'faces': [{'x': 334, 'y': 129, 'h': 45, 'w': 45}, {'x': 985, 'y': 671, 'h': 78, 'w': 78}, {'x': 73, 'y': 257, 'h': 186, 'w': 186}, {'x': 476, 'y': 417, 'h': 186, 'w': 186}]}, 'small': {'faces': [{'x': 189, 'y': 73, 'h': 25, 'w': 25}, {'x': 558, 'y': 380, 'h': 44, 'w': 44}, {'x': 41, 'y': 145, 'h': 105, 'w': 105}, {'x': 270, 'y': 236, 'h': 105, 'w': 105}]}, 'orig': {'faces': [{'x': 1256, 'y': 487, 'h': 171, 'w': 171}, {'x': 3695, 'y': 2518, 'h': 294, 'w': 294}, {'x': 276, 'y': 966, 'h': 698, 'w': 698}, {'x': 1788, 'y': 1564, 'h': 698, 'w': 698}]}}, 'sizes': {'large': {'h': 2048, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 4500, 'width': 4500, 'focus_rects': [{'x': 0, 'y': 1777, 'w': 4500, 'h': 2520}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}, {'x': 0, 'y': 0, 'w': 3947, 'h': 4500}, {'x': 787, 'y': 0, 'w': 2250, 'h': 4500}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}]}, 'media_results': {'result': {'media_key': '3_1853074651582500864'}}}]","[{'display_url': 'bit.ly/3UAVD0C', 'expanded_url': 'https://bit.ly/3UAVD0C', 'url': 'https://t.co/RPceOz53Ad', 'indices': [199, 222]}]",14,1877,6
1854643955909926949,Thu Nov 07 21:55:51 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Shaking things up: Neurobiologist David Ginty @HarvardMed identifies a new function for a mechanoreceptor known for affective touch: triggering the classic “wet dog shake” maneuver.
https://t.co/IcuwmqfGsn",,"[{'display_url': 'bit.ly/3NWThFk', 'expanded_url': 'https://bit.ly/3NWThFk', 'url': 'https://t.co/IcuwmqfGsn', 'indices': [182, 205]}]",1,830,1
1854267509911724179,Wed Nov 06 20:59:59 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Developing better therapies against intracellular parasites is difficult in part because studying the effect these organisms have on host cells is difficult.

A new approach from @OMM_lab @GINA_GALLEGO @uwmadison and @Morgridge_Inst may alleviate this.
https://t.co/ovrgxJqbfV",,"[{'display_url': 'bit.ly/48Ll3hN', 'expanded_url': 'https://bit.ly/48Ll3hN', 'url': 'https://t.co/ovrgxJqbfV', 'indices': [253, 276]}]",2,980,3
1852802859705757982,Sat Nov 02 19:59:59 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"When T cell exhaustion sets in, what treatment plan should clinicians use?

@PennMedicine researchers tackled this problem by developing a new tool to monitor immune response during treatments for melanoma.
https://t.co/XYD47a1B5B",,"[{'display_url': 'bit.ly/3AoxHqg', 'expanded_url': 'https://bit.ly/3AoxHqg', 'url': 'https://t.co/XYD47a1B5B', 'indices': [207, 230]}]",1,816,0
1856064354296443089,Mon Nov 11 20:00:00 +0000 2024,Animalearn,https://pbs.twimg.com/profile_images/1759954369309536256/fOD979oB_normal.jpg,False,#Animalearn will be at #NABT2024 this week! Stop by Booth 312 for a chance to win a Virtuali-Tee from @techterraed. #NABT24 #humanescience #humaneeducation #teachers #scienceeducation #science #lifesciences #anatomy #biology #scienceteachers #sciencetwitter #teachertwitter #k12 https://t.co/IeItW7UinD,"[{'display_url': 'pic.x.com/IeItW7UinD', 'expanded_url': 'https://x.com/Animalearn/status/1856064354296443089/video/1', 'id_str': '1854960535202136064', 'indices': [279, 302], 'media_key': '7_1854960535202136064', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1854960535202136064/pu/img/mnjYYhLJ0_EhgVSJ.jpg', 'type': 'video', 'url': 'https://t.co/IeItW7UinD', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 1080, 'w': 1080, 'resize': 'fit'}, 'medium': {'h': 1080, 'w': 1080, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1080, 'width': 1080, 'focus_rects': []}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 8000, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1854960535202136064/pu/pl/JBUTLwGaiGKvlX7y.m3u8?tag=12'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1854960535202136064/pu/vid/avc1/320x320/8MuSbuz4C276i7sI.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1854960535202136064/pu/vid/avc1/540x540/h4Zb1sRbz84ir3do.mp4?tag=12'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1854960535202136064/pu/vid/avc1/720x720/gklGWqlOp3_pz9eY.mp4?tag=12'}]}, 'media_results': {'result': {'media_key': '7_1854960535202136064'}}}]",[],0,7,0
1855764118525116548,Mon Nov 11 00:06:58 +0000 2024,nilosarraf,https://pbs.twimg.com/profile_images/1852779563019059200/9Wfi3pcG_normal.jpg,False,"When you need a break from politics, here’s the latest video 😉 #Neuroscience #Biology #student #ai 

https://t.co/ChxTS8u40G https://t.co/WpFZUSr213","[{'display_url': 'pic.x.com/WpFZUSr213', 'expanded_url': 'https://x.com/nilosarraf/status/1855764118525116548/photo/1', 'id_str': '1855764115404513280', 'indices': [125, 148], 'media_key': '3_1855764115404513280', 'media_url_https': 'https://pbs.twimg.com/media/GcD_oXWaYAAd9bO.jpg', 'type': 'photo', 'url': 'https://t.co/WpFZUSr213', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 209, 'y': 72, 'h': 175, 'w': 175}, {'x': 195, 'y': 9, 'h': 216, 'w': 216}]}, 'medium': {'faces': [{'x': 209, 'y': 72, 'h': 175, 'w': 175}, {'x': 195, 'y': 9, 'h': 216, 'w': 216}]}, 'small': {'faces': [{'x': 118, 'y': 40, 'h': 99, 'w': 99}, {'x': 110, 'y': 5, 'h': 122, 'w': 122}]}, 'orig': {'faces': [{'x': 209, 'y': 72, 'h': 175, 'w': 175}, {'x': 195, 'y': 9, 'h': 216, 'w': 216}]}}, 'sizes': {'large': {'h': 628, 'w': 1200, 'resize': 'fit'}, 'medium': {'h': 628, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 356, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 628, 'width': 1200, 'focus_rects': [{'x': 79, 'y': 0, 'w': 1121, 'h': 628}, {'x': 496, 'y': 0, 'w': 628, 'h': 628}, {'x': 535, 'y': 0, 'w': 551, 'h': 628}, {'x': 653, 'y': 0, 'w': 314, 'h': 628}, {'x': 0, 'y': 0, 'w': 1200, 'h': 628}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1855764115404513280'}}}]","[{'display_url': 'youtu.be/I9CqsjMqEpQ?fe…', 'expanded_url': 'https://youtu.be/I9CqsjMqEpQ?feature=shared', 'url': 'https://t.co/ChxTS8u40G', 'indices': [101, 124]}]",1,33,0
1856006705596748243,Mon Nov 11 16:10:56 +0000 2024,rimatesa91,https://pbs.twimg.com/profile_images/1780981124203708417/T7uIJpSc_normal.jpg,False,"1/5 This week’s fanart is from a paper by Matuskey et al., published recently on Molecular Psychiatry
°
#biology #research #autism #brain #neuroscience #bioinfo #computational #human #biocomp #synapse #digitalart #researchpaper #sciart #art https://t.co/6ImfXubtOo","[{'display_url': 'pic.x.com/6ImfXubtOo', 'expanded_url': 'https://x.com/rimatesa91/status/1856006705596748243/photo/1', 'id_str': '1856006328075923456', 'indices': [241, 264], 'media_key': '3_1856006328075923456', 'media_url_https': 'https://pbs.twimg.com/media/GcHb6_3XsAAaCRH.jpg', 'type': 'photo', 'url': 'https://t.co/6ImfXubtOo', 'ext_media_availability': {'status': 'Available'}, 'features': {'all': {'tags': [{'user_id': '113481454', 'name': 'James C. McPartland', 'screen_name': 'J_McPartland', 'type': 'user'}, {'user_id': '40047360', 'name': 'Yale School of Medicine', 'screen_name': 'YaleMed', 'type': 'user'}, {'user_id': '113698114', 'name': 'Yale Child Study Center', 'screen_name': 'YaleCSC', 'type': 'user'}, {'user_id': '1439016881705336834', 'name': 'molecularpsychiatry', 'screen_name': 'molpsychiatry', 'type': 'user'}, {'user_id': '113481454', 'name': 'James C. McPartland', 'screen_name': 'J_McPartland', 'type': 'user'}, {'user_id': '40047360', 'name': 'Yale School of Medicine', 'screen_name': 'YaleMed', 'type': 'user'}, {'user_id': '113698114', 'name': 'Yale Child Study Center', 'screen_name': 'YaleCSC', 'type': 'user'}, {'user_id': '1439016881705336834', 'name': 'molecularpsychiatry', 'screen_name': 'molpsychiatry', 'type': 'user'}]}, 'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 1635, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 958, 'resize': 'fit'}, 'small': {'h': 680, 'w': 543, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 3508, 'width': 2800, 'focus_rects': [{'x': 0, 'y': 0, 'w': 2800, 'h': 1568}, {'x': 0, 'y': 0, 'w': 2800, 'h': 2800}, {'x': 0, 'y': 0, 'w': 2800, 'h': 3192}, {'x': 0, 'y': 0, 'w': 1754, 'h': 3508}, {'x': 0, 'y': 0, 'w': 2800, 'h': 3508}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1856006328075923456'}}}, {'display_url': 'pic.x.com/6ImfXubtOo', 'expanded_url': 'https://x.com/rimatesa91/status/1856006705596748243/photo/1', 'id_str': '1856006342944632833', 'indices': [241, 264], 'media_key': '3_1856006342944632833', 'media_url_https': 'https://pbs.twimg.com/media/GcHb73QWMAE_ivO.jpg', 'type': 'photo', 'url': 'https://t.co/6ImfXubtOo', 'ext_media_availability': {'status': 'Available'}, 'features': {'all': {'tags': [{'user_id': '113481454', 'name': 'James C. McPartland', 'screen_name': 'J_McPartland', 'type': 'user'}, {'user_id': '40047360', 'name': 'Yale School of Medicine', 'screen_name': 'YaleMed', 'type': 'user'}, {'user_id': '113698114', 'name': 'Yale Child Study Center', 'screen_name': 'YaleCSC', 'type': 'user'}, {'user_id': '1439016881705336834', 'name': 'molecularpsychiatry', 'screen_name': 'molpsychiatry', 'type': 'user'}, {'user_id': '113481454', 'name': 'James C. McPartland', 'screen_name': 'J_McPartland', 'type': 'user'}, {'user_id': '40047360', 'name': 'Yale School of Medicine', 'screen_name': 'YaleMed', 'type': 'user'}, {'user_id': '113698114', 'name': 'Yale Child Study Center', 'screen_name': 'YaleCSC', 'type': 'user'}, {'user_id': '1439016881705336834', 'name': 'molecularpsychiatry', 'screen_name': 'molpsychiatry', 'type': 'user'}]}, 'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 1635, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 958, 'resize': 'fit'}, 'small': {'h': 680, 'w': 543, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 3508, 'width': 2800, 'focus_rects': [{'x': 0, 'y': 180, 'w': 2800, 'h': 1568}, {'x': 0, 'y': 0, 'w': 2800, 'h': 2800}, {'x': 0, 'y': 0, 'w': 2800, 'h': 3192}, {'x': 87, 'y': 0, 'w': 1754, 'h': 3508}, {'x': 0, 'y': 0, 'w': 2800, 'h': 3508}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1856006342944632833'}}}]",[],7,70,1
1855969458545643667,Mon Nov 11 13:42:55 +0000 2024,didochristine,https://pbs.twimg.com/profile_images/1844471151277355009/0l53VGWV_normal.jpg,True,"1 Samuel 4:22 And she said, The glory is departed from Israel: for the ark of God is taken.
#arkofthecovenant #israel #samuel #prophecy #biology #electricity #ancientmysteries #lostknowledge https://t.co/dEpOs2m2Vn","[{'display_url': 'pic.x.com/dEpOs2m2Vn', 'expanded_url': 'https://x.com/didochristine/status/1855969458545643667/photo/1', 'ext_alt_text': 'An illustration of stimulating and inhibiting hormones in the stomach, gallbladder, pancreas and duodenum', 'id_str': '1855969455441911808', 'indices': [191, 214], 'media_key': '3_1855969455441911808', 'media_url_https': 'https://pbs.twimg.com/media/GcG6YumXIAA-fpB.jpg', 'type': 'photo', 'url': 'https://t.co/dEpOs2m2Vn', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 499, 'w': 716, 'resize': 'fit'}, 'medium': {'h': 499, 'w': 716, 'resize': 'fit'}, 'small': {'h': 474, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 499, 'width': 716, 'focus_rects': [{'x': 0, 'y': 0, 'w': 716, 'h': 401}, {'x': 0, 'y': 0, 'w': 499, 'h': 499}, {'x': 0, 'y': 0, 'w': 438, 'h': 499}, {'x': 36, 'y': 0, 'w': 250, 'h': 499}, {'x': 0, 'y': 0, 'w': 716, 'h': 499}]}, 'media_results': {'result': {'media_key': '3_1855969455441911808'}}}]",[],1,17,0
